圈定车系名称,车型名称,厂商指导价,经销商名称,_merge
宝马X1,2023款xDrive25LiX设计套装,34.99,北京华德宝宝马四惠店,right_only
宝马X1,2023款xDrive25LiX设计套装,34.99,北京京宝行,right_only
宝马X1,2023款xDrive25LiX设计套装,34.99,北京燕德宝,right_only
宝马X1,2023款xDrive25LiX设计套装,34.99,北京中升宝辉奥森店,right_only
宝马X1,2023款xDrive25LiX设计套装,34.99,北京博得宝宝马德胜门店,right_only
宝马X1,2023款xDrive25LiX设计套装,34.99,北京运通兴宝宝马,right_only
宝马X1,2023款xDrive25LiX设计套装,34.99,北京宝信行宝马朝阳公园店,right_only
宝马X1,2023款xDrive25LiX设计套装,34.99,北京宝泽行宝马丽泽商圈店,right_only
宝马X1,2023款xDrive25LiX设计套装,34.99,北京正通宝泽通州店,right_only
宝马X1,2023款xDrive25LiX设计套装,34.99,北京博瑞宝宝马永定门店,right_only
宝马X1,2023款xDrive25LiX设计套装,34.99,北京运通晟宝 亦庄新城店,right_only
宝马X1,2023款xDrive25LiX设计套装,34.99,北京宝诚百旺,right_only
宝马X1,2023款xDrive25LiX设计套装,34.99,宝马大客户中心北京晨德宝,right_only
宝马X1,2023款xDrive25LiX设计套装,34.99,北京运通嘉宝宝马体验中心,right_only
宝马X1,2023款xDrive25LiM运动套装,34.99,北京中升宝晋未来科学城店,right_only
宝马X1,2023款xDrive25LiM运动套装,34.99,北京昌德宝宝马体验中心,right_only
宝马X1,2023款xDrive25LiM运动套装,34.99,北京星德宝宝马姚家园店,right_only
宝马X1,2023款xDrive25LiM运动套装,34.99,北京美宝行顺义城区店,right_only
宝马X1,2023款xDrive25LiM运动套装,34.99,石景山骏宝行宝马4S店,right_only
宝马X1,2023款xDrive25LiM运动套装,34.99,北京万宝航首都机场宝马店,right_only
宝马X1,2023款xDrive25LiM运动套装,34.99,北京汇宝行宝马体验中心,right_only
宝马X1,2023款xDrive25LiM运动套装,34.99,北京盈之宝望京领创灯塔店,right_only
宝马X1,2023款xDrive25LiM运动套装,34.99,北京华德宝宝马四惠店,right_only
宝马X1,2023款xDrive25LiM运动套装,34.99,北京京宝行,right_only
宝马X1,2023款xDrive25LiM运动套装,34.99,北京燕德宝,right_only
宝马X1,2023款xDrive25LiM运动套装,34.99,北京中升宝辉奥森店,right_only
宝马X1,2023款xDrive25LiM运动套装,34.99,北京博得宝宝马德胜门店,right_only
宝马X1,2023款xDrive25LiM运动套装,34.99,北京运通兴宝宝马,right_only
宝马X1,2023款xDrive25LiM运动套装,34.99,北京宝信行宝马朝阳公园店,right_only
宝马X1,2023款xDrive25LiM运动套装,34.99,北京宝泽行宝马丽泽商圈店,right_only
宝马X1,2023款xDrive25LiM运动套装,34.99,北京正通宝泽通州店,right_only
宝马X1,2023款xDrive25LiM运动套装,34.99,北京博瑞宝宝马永定门店,right_only
宝马X1,2023款xDrive25LiM运动套装,34.99,北京运通晟宝 亦庄新城店,right_only
宝马X1,2023款xDrive25LiM运动套装,34.99,北京宝诚百旺,right_only
宝马X1,2023款xDrive25LiM运动套装,34.99,宝马大客户中心北京晨德宝,right_only
宝马X1,2023款xDrive25LiM运动套装,34.99,北京运通嘉宝宝马体验中心,right_only
宝马2系,2023款225iM运动曜夜套装,30.29,北京中升宝晋未来科学城店,right_only
宝马2系,2023款225iM运动曜夜套装,30.29,北京昌德宝宝马体验中心,right_only
宝马2系,2023款225iM运动曜夜套装,30.29,北京星德宝宝马姚家园店,right_only
宝马2系,2023款225iM运动曜夜套装,30.29,北京美宝行顺义城区店,right_only
宝马2系,2023款225iM运动曜夜套装,30.29,石景山骏宝行宝马4S店,right_only
宝马2系,2023款225iM运动曜夜套装,30.29,北京万宝航首都机场宝马店,right_only
宝马2系,2023款225iM运动曜夜套装,30.29,北京汇宝行宝马体验中心,right_only
宝马2系,2023款225iM运动曜夜套装,30.29,北京盈之宝望京领创灯塔店,right_only
宝马2系,2023款225iM运动曜夜套装,30.29,北京华德宝宝马四惠店,right_only
宝马2系,2023款225iM运动曜夜套装,30.29,北京京宝行,right_only
宝马2系,2023款225iM运动曜夜套装,30.29,北京燕德宝,right_only
宝马2系,2023款225iM运动曜夜套装,30.29,北京中升宝辉奥森店,right_only
宝马2系,2023款225iM运动曜夜套装,30.29,北京博得宝宝马德胜门店,right_only
宝马2系,2023款225iM运动曜夜套装,30.29,北京运通兴宝宝马,right_only
宝马2系,2023款225iM运动曜夜套装,30.29,北京宝信行宝马朝阳公园店,right_only
宝马2系,2023款225iM运动曜夜套装,30.29,北京宝泽行宝马丽泽商圈店,right_only
宝马2系,2023款225iM运动曜夜套装,30.29,北京正通宝泽通州店,right_only
宝马2系,2023款225iM运动曜夜套装,30.29,北京博瑞宝宝马永定门店,right_only
宝马2系,2023款225iM运动曜夜套装,30.29,北京运通晟宝 亦庄新城店,right_only
宝马2系,2023款225iM运动曜夜套装,30.29,北京宝诚百旺,right_only
宝马2系,2023款225iM运动曜夜套装,30.29,宝马大客户中心北京晨德宝,right_only
宝马2系,2023款225iM运动曜夜套装,30.29,北京运通嘉宝宝马体验中心,right_only
宝马2系,2023款M240i,41.98,北京中升宝晋未来科学城店,right_only
宝马2系,2023款M240i,41.98,北京昌德宝宝马体验中心,right_only
宝马2系,2023款M240i,41.98,北京星德宝宝马姚家园店,right_only
宝马2系,2023款M240i,41.98,北京美宝行顺义城区店,right_only
宝马2系,2023款M240i,41.98,石景山骏宝行宝马4S店,right_only
宝马2系,2023款M240i,41.98,北京万宝航首都机场宝马店,right_only
宝马2系,2023款M240i,41.98,北京盈之宝望京领创灯塔店,right_only
宝马2系,2023款M240i,41.98,北京华德宝宝马四惠店,right_only
宝马2系,2023款M240i,41.98,北京京宝行,right_only
宝马2系,2023款M240i,41.98,北京燕德宝,right_only
宝马2系,2023款M240i,41.98,北京中升宝辉奥森店,right_only
宝马2系,2023款M240i,41.98,北京博得宝宝马德胜门店,right_only
宝马2系,2023款M240i,41.98,北京运通兴宝宝马,right_only
宝马2系,2023款M240i,41.98,北京宝信行宝马朝阳公园店,right_only
宝马2系,2023款M240i,41.98,北京宝泽行宝马丽泽商圈店,right_only
宝马2系,2023款M240i,41.98,北京正通宝泽通州店,right_only
宝马2系,2023款M240i,41.98,北京博瑞宝宝马永定门店,right_only
宝马2系,2023款M240i,41.98,北京运通晟宝 亦庄新城店,right_only
宝马2系,2023款M240i,41.98,宝马大客户中心北京晨德宝,right_only
宝马2系,2023款M240i,41.98,北京运通嘉宝宝马体验中心,right_only
宝马2系,2023款225i四门轿跑车M运动套装,27.29,北京中升宝晋未来科学城店,right_only
宝马2系,2023款225i四门轿跑车M运动套装,27.29,北京昌德宝宝马体验中心,right_only
宝马2系,2023款225i四门轿跑车M运动套装,27.29,北京星德宝宝马姚家园店,right_only
宝马2系,2023款225i四门轿跑车M运动套装,27.29,北京美宝行顺义城区店,right_only
宝马2系,2023款225i四门轿跑车M运动套装,27.29,石景山骏宝行宝马4S店,right_only
宝马2系,2023款225i四门轿跑车M运动套装,27.29,北京万宝航首都机场宝马店,right_only
宝马2系,2023款225i四门轿跑车M运动套装,27.29,北京汇宝行宝马体验中心,right_only
宝马2系,2023款225i四门轿跑车M运动套装,27.29,北京盈之宝望京领创灯塔店,right_only
宝马2系,2023款225i四门轿跑车M运动套装,27.29,北京华德宝宝马四惠店,right_only
宝马2系,2023款225i四门轿跑车M运动套装,27.29,北京京宝行,right_only
宝马2系,2023款225i四门轿跑车M运动套装,27.29,北京燕德宝,right_only
宝马2系,2023款225i四门轿跑车M运动套装,27.29,北京中升宝辉奥森店,right_only
宝马2系,2023款225i四门轿跑车M运动套装,27.29,北京博得宝宝马德胜门店,right_only
宝马2系,2023款225i四门轿跑车M运动套装,27.29,北京运通兴宝宝马,right_only
宝马2系,2023款225i四门轿跑车M运动套装,27.29,北京宝信行宝马朝阳公园店,right_only
宝马2系,2023款225i四门轿跑车M运动套装,27.29,北京宝泽行宝马丽泽商圈店,right_only
宝马2系,2023款225i四门轿跑车M运动套装,27.29,北京正通宝泽通州店,right_only
宝马2系,2023款225i四门轿跑车M运动套装,27.29,北京博瑞宝宝马永定门店,right_only
宝马2系,2023款225i四门轿跑车M运动套装,27.29,北京运通晟宝 亦庄新城店,right_only
宝马2系,2023款225i四门轿跑车M运动套装,27.29,北京宝诚百旺,right_only
宝马2系,2023款225i四门轿跑车M运动套装,27.29,宝马大客户中心北京晨德宝,right_only
宝马2系,2023款225i四门轿跑车M运动套装,27.29,北京运通嘉宝宝马体验中心,right_only
宝马2系,2023款225i四门轿跑车M运动曜夜套装,29.89,北京中升宝晋未来科学城店,right_only
宝马2系,2023款225i四门轿跑车M运动曜夜套装,29.89,北京中升宝晋未来科学城店,right_only
宝马2系,2023款225i四门轿跑车M运动曜夜套装,29.89,北京昌德宝宝马体验中心,right_only
宝马2系,2023款225i四门轿跑车M运动曜夜套装,29.89,北京昌德宝宝马体验中心,right_only
宝马2系,2023款225i四门轿跑车M运动曜夜套装,29.89,北京星德宝宝马姚家园店,right_only
宝马2系,2023款225i四门轿跑车M运动曜夜套装,29.89,北京星德宝宝马姚家园店,right_only
宝马2系,2023款225i四门轿跑车M运动曜夜套装,29.89,北京美宝行顺义城区店,right_only
宝马2系,2023款225i四门轿跑车M运动曜夜套装,29.89,北京美宝行顺义城区店,right_only
宝马2系,2023款225i四门轿跑车M运动曜夜套装,29.89,石景山骏宝行宝马4S店,right_only
宝马2系,2023款225i四门轿跑车M运动曜夜套装,29.89,石景山骏宝行宝马4S店,right_only
宝马2系,2023款225i四门轿跑车M运动曜夜套装,29.89,北京万宝航首都机场宝马店,right_only
宝马2系,2023款225i四门轿跑车M运动曜夜套装,29.89,北京万宝航首都机场宝马店,right_only
宝马2系,2023款225i四门轿跑车M运动曜夜套装,29.89,北京汇宝行宝马体验中心,right_only
宝马2系,2023款225i四门轿跑车M运动曜夜套装,29.89,北京汇宝行宝马体验中心,right_only
宝马2系,2023款225i四门轿跑车M运动曜夜套装,29.89,北京盈之宝望京领创灯塔店,right_only
宝马2系,2023款225i四门轿跑车M运动曜夜套装,29.89,北京盈之宝望京领创灯塔店,right_only
宝马2系,2023款225i四门轿跑车M运动曜夜套装,29.89,北京华德宝宝马四惠店,right_only
宝马2系,2023款225i四门轿跑车M运动曜夜套装,29.89,北京华德宝宝马四惠店,right_only
宝马2系,2023款225i四门轿跑车M运动曜夜套装,29.89,北京京宝行,right_only
宝马2系,2023款225i四门轿跑车M运动曜夜套装,29.89,北京京宝行,right_only
宝马2系,2023款225i四门轿跑车M运动曜夜套装,29.89,北京燕德宝,right_only
宝马2系,2023款225i四门轿跑车M运动曜夜套装,29.89,北京燕德宝,right_only
宝马2系,2023款225i四门轿跑车M运动曜夜套装,29.89,北京中升宝辉奥森店,right_only
宝马2系,2023款225i四门轿跑车M运动曜夜套装,29.89,北京中升宝辉奥森店,right_only
宝马2系,2023款225i四门轿跑车M运动曜夜套装,29.89,北京博得宝宝马德胜门店,right_only
宝马2系,2023款225i四门轿跑车M运动曜夜套装,29.89,北京博得宝宝马德胜门店,right_only
宝马2系,2023款225i四门轿跑车M运动曜夜套装,29.89,北京运通兴宝宝马,right_only
宝马2系,2023款225i四门轿跑车M运动曜夜套装,29.89,北京运通兴宝宝马,right_only
宝马2系,2023款225i四门轿跑车M运动曜夜套装,29.89,北京宝信行宝马朝阳公园店,right_only
宝马2系,2023款225i四门轿跑车M运动曜夜套装,29.89,北京宝信行宝马朝阳公园店,right_only
宝马2系,2023款225i四门轿跑车M运动曜夜套装,29.89,北京宝泽行宝马丽泽商圈店,right_only
宝马2系,2023款225i四门轿跑车M运动曜夜套装,29.89,北京宝泽行宝马丽泽商圈店,right_only
宝马2系,2023款225i四门轿跑车M运动曜夜套装,29.89,北京正通宝泽通州店,right_only
宝马2系,2023款225i四门轿跑车M运动曜夜套装,29.89,北京正通宝泽通州店,right_only
宝马2系,2023款225i四门轿跑车M运动曜夜套装,29.89,北京博瑞宝宝马永定门店,right_only
宝马2系,2023款225i四门轿跑车M运动曜夜套装,29.89,北京博瑞宝宝马永定门店,right_only
宝马2系,2023款225i四门轿跑车M运动曜夜套装,29.89,北京运通晟宝 亦庄新城店,right_only
宝马2系,2023款225i四门轿跑车M运动曜夜套装,29.89,北京运通晟宝 亦庄新城店,right_only
宝马2系,2023款225i四门轿跑车M运动曜夜套装,29.89,北京宝诚百旺,right_only
宝马2系,2023款225i四门轿跑车M运动曜夜套装,29.89,北京宝诚百旺,right_only
宝马2系,2023款225i四门轿跑车M运动曜夜套装,29.89,宝马大客户中心北京晨德宝,right_only
宝马2系,2023款225i四门轿跑车M运动曜夜套装,29.89,宝马大客户中心北京晨德宝,right_only
宝马2系,2023款225i四门轿跑车M运动曜夜套装,29.89,北京运通嘉宝宝马体验中心,right_only
宝马2系,2023款225i四门轿跑车M运动曜夜套装,29.89,北京运通嘉宝宝马体验中心,right_only
